id,name,description,start_date,end_time,venue_name,venue_address,location,source,source_id,url,image_url,category,price_min,price_max,created_at,updated_at
d25960cd-d336-4d05-be5c-7d800f6a2f46,TAROS Conference,Sourced from predicthq.com,2025-08-20 08:00:00+00,2025-08-22 17:00:00+00,Near York,,0101000020E6100000B0726891ED7CF1BF265305A392FA4A40,predicthq,BQQKhxKCgHqx9CwMKu,,,conferences,,,2025-07-21 17:19:50.328072+00,2025-07-21 17:19:50.328072+00
d2873d9b-f248-4964-8058-7c3081ef1f8f,In the Night Garden Live,Sourced from predicthq.com,2025-08-28 11:00:00+00,2025-08-28 11:00:00+00,Near Guildford,,0101000020E610000043AD69DE718AE2BF58A835CD3B9E4940,predicthq,Bwx2QWvfrotMwdWt4u,,,performing-arts,,,2025-08-03 11:59:36.692477+00,2025-08-03 11:59:36.692477+00
d2e6784d-06d3-47fb-959a-ab68f36be5b2,Common foot and ankle conditions (Primary Care Event),"Sourced from predicthq.com - Mr Efstathios Drampalos, Consultant Orthopaedic Surgeon, will be presenting an overview of Common foot and ankle conditions.",2025-09-02 17:30:00+00,2025-09-02 19:00:00+00,Near Edinburgh Waverley,,0101000020E6100000C4B12E6EA38109C060E5D022DBF94B40,predicthq,BTiCAcxxkjPVjrngbk,,,conferences,,,2025-08-03 12:00:23.553078+00,2025-08-03 12:00:23.553078+00
d305384d-44f6-48bf-b932-16f632bcaa0c,Davey Dodds & Friends,Sourced from predicthq.com,2025-08-24 18:00:00+00,2025-08-24 18:00:00+00,Near Southampton Central,,0101000020E6100000FE65F7E461A1F6BFEA95B20C71744940,predicthq,CNGZDejmL3iyfxFN3Z,,,concerts,,,2025-08-03 11:59:41.806749+00,2025-08-03 11:59:41.806749+00
d363f808-130d-4447-bfa6-d95bf6121bc6,The Skum,Sourced from predicthq.com,2025-08-30 18:00:00+00,2025-08-30 18:00:00+00,Near Birmingham New Street,,0101000020E61000003108AC1C5A64FEBFB003E78C283D4A40,predicthq,FbfQPEpnAKDkrRsb6T,,,concerts,,,2025-08-03 12:00:27.651635+00,2025-08-03 12:00:27.651635+00
d379714a-8f06-4c0d-8237-b9f80f4a7185,Svalbard,,2025-11-20 19:00:00+00,,Rebellion Manchester,"2B Whitworth St W, Manchester",0101000020E610000076E272BC020102C02EA7A90AB2BC4A40,ticketmaster,tm-LvZ18Quy216PXxZZJ9tsJ,https://ticketmaster-uk.tm7559.net/c/6709060/431519/7559?u=https%3A%2F%2Fwww.universe.com%2Fevents%2Fsvalbard-tickets-ZHF2R7%3Fref%3Dticketmaster&utm_medium=affiliate,https://s1.ticketm.net/dam/c/e7c/86478562-7218-4e8f-b9d4-8080fe168e7c_105581_TABLET_LANDSCAPE_LARGE_16_9.jpg,,,,2025-11-20 17:09:12.649507+00,2025-11-20 17:09:12.649507+00
d38b220b-fbfd-4190-ad02-7c685a99802d,"Ceilidh in  Great Hall, Royal College of Physicians",Sourced from predicthq.com - With caller Ken Gourlay and ceilidh band. Soft drinks £1. All dances walked through and called. Good exercise and great fun.,2025-08-18 19:00:00+00,2025-08-18 21:00:00+00,Near Edinburgh Waverley,,0101000020E6100000C4B12E6EA38109C060E5D022DBF94B40,predicthq,C9rrygmZSR9mysaQfS,,,performing-arts,,,2025-07-21 17:20:00.397822+00,2025-07-21 17:20:00.397822+00
d391aead-df07-43d6-a221-4cd50145a1bb,Premier League - Wolverhampton Wanderers vs AFC Bournemouth,Sourced from predicthq.com,2025-08-23 14:00:00+00,2025-08-23 14:00:00+00,Near Bournemouth,,0101000020E6100000E561A1D634EFFDBFBE9F1A2FDD5C4940,predicthq,FgAQAxhDAcurmtgFBs,,,sports,,,2025-08-03 11:59:43.989437+00,2025-08-03 11:59:43.989437+00
d392a078-eb08-444c-8610-ed771be6d49e,Country Legends Tribute Evening at Isabel's Brasserie,Sourced from predicthq.com - Get ready to sing along to your favourite country tunes all night long at the Country Legends Tribute Evening!,2025-08-14 18:00:00+00,2025-08-14 21:30:00+00,Near Bournemouth,,0101000020E6100000E561A1D634EFFDBFBE9F1A2FDD5C4940,predicthq,9AhzhCALpCrixECkjT,,,performing-arts,,,2025-08-03 11:59:44.239595+00,2025-08-03 11:59:44.239595+00
d3f48d62-88fd-41dd-9d5d-d98f2278be6d,The Last Politician & James Unsworth at Doncaster Brewery Tap,"Sourced from predicthq.com - The Last Politician sings AgitaPop commentaries on: life, love, politics and travelling as a modern bard. Supported by James Unsworth.",2025-08-30 18:00:00+00,2025-08-30 21:30:00+00,Near Doncaster,,0101000020E61000002063EE5A423EF2BFA52C431CEBC24A40,predicthq,GhvTpGfQmSHW59aQtX,,,concerts,,,2025-08-03 12:00:12.184905+00,2025-08-03 12:00:12.184905+00
d3f7e10c-a0b7-4b18-b7c1-55da26773b9a,Cavern Club: Beatles Weekend,Three-day celebration at the legendary venue with tribute bands and Beatles memorabilia,2025-11-22 19:00:00+00,2025-11-24 23:00:00+00,The Cavern Club,"10 Mathew Street, Liverpool L2 6RE",0101000020E6100000D49AE61DA7E807C0B22E6EA301B44A40,ticketmaster,demo-028,https://example.com/cavern-weekend,https://picsum.photos/seed/cavern/800/600,Music,25.00,55.00,2025-09-30 17:29:04.922875+00,2025-09-30 17:29:04.922875+00
d40a37cc-b10e-43d5-8369-d881a7793dd7,Catu Diosis at White Hotel,Sourced from predicthq.com,2025-08-29 18:30:00+00,2025-08-29 18:30:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,EG3br67TWX6nJmczkm,,,concerts,,,2025-08-03 12:00:37.794722+00,2025-08-03 12:00:37.794722+00
d40e8782-9465-4b60-8874-64e02988c98a,MONEY MAKER SUMMIT | RECURRING INCOME EDITION,Sourced from predicthq.com - Join us at the Money Maker Summit to supercharge your money-making skills!,2025-08-29 07:00:00+00,2025-08-31 17:00:00+00,Near Peterborough,,0101000020E610000062105839B4C8CEBF8B6CE7FBA9494A40,predicthq,HTzhd4YcLurk9M3gBp,,,conferences,,,2025-08-03 12:00:08.57679+00,2025-08-03 12:00:08.57679+00
d40f07e2-5c09-4d90-9f6d-62cb2211da51,Professional Development League - Queens Park Rangers U21 vs Peterborough United U21,Sourced from predicthq.com,2025-08-20 12:00:00+00,2025-08-20 12:00:00+00,Near Peterborough,,0101000020E610000062105839B4C8CEBF8B6CE7FBA9494A40,predicthq,85y4LHdfFzkZCn4tcU,,,sports,,,2025-08-03 12:00:09.084414+00,2025-08-03 12:00:09.084414+00
d43edba0-db95-492c-8c89-a3589cf58306,The Hundred Womens Competition 2025 - Manchester Originals Women vs Northern Superchargers Women,Sourced from predicthq.com,2025-08-17 10:00:00+00,2025-08-17 10:00:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,4Kxj2WmHFJZDsrUgr4,,,sports,,,2025-07-21 17:20:12.813445+00,2025-07-21 17:20:12.813445+00
d4442a86-aae9-4285-bb61-ce7f954afd79,Motown & Soul Night,Sourced from predicthq.com - Get ready to groove to the classic sounds of Motown & Soul all night long at our event!,2025-08-21 18:00:00+00,2025-08-21 22:00:00+00,Near Darlington,,0101000020E6100000D3BCE3141DC9F8BF6D567DAEB6424B40,predicthq,B7SstoAxs7HJdTx4wX,,,performing-arts,,,2025-08-03 12:00:17.30265+00,2025-08-03 12:00:17.30265+00
d445ce2c-2609-47c4-b3a2-e9b6b188c718,Pausing Postcards,Sourced from predicthq.com - Pausing Postcards is all about taking some time for yourself with this watercolour and pattern making workshop.,2025-08-29 17:00:00+00,2025-08-29 19:00:00+00,Near Liverpool Lime Street,,0101000020E6100000705F07CE19D107C0234A7B832FB44A40,predicthq,Boyqmpb3WMZuR9sQ8Y,,,conferences,,,2025-08-03 12:00:40.801473+00,2025-08-03 12:00:40.801473+00
d4603333-74ed-43fb-ac80-a6f64779d21e,Science Policy: Improving the Uptake of Research into UK Policy,Sourced from predicthq.com,2025-08-18 08:00:00+00,2025-08-20 17:00:00+00,Near Cambridge,,0101000020E6100000F0A7C64B3789C13F0D71AC8BDB184A40,predicthq,H7GWathkyFiua9Exs7,,,expos,,,2025-08-03 12:01:05.674201+00,2025-08-03 12:01:05.674201+00
d46a6bd2-d542-4128-8f3e-cb56427272ee,Connections Between Commutative and Non-Commutative Harmonic Analysis,Sourced from predicthq.com,2025-09-01 08:00:00+00,2025-09-05 17:00:00+00,Near Edinburgh Waverley,,0101000020E6100000C4B12E6EA38109C060E5D022DBF94B40,predicthq,BnmBgmz8qtNFVZsKBb,,,expos,,,2025-08-03 12:00:24.21009+00,2025-08-03 12:00:24.21009+00
d47a5464-97a9-419b-ba9d-5f8ae3b84bcb,Fred Goater's Tea Dance,Sourced from predicthq.com,2025-07-30 10:30:00+00,2025-07-30 10:30:00+00,Near Southampton Central,,0101000020E6100000FE65F7E461A1F6BFEA95B20C71744940,predicthq,EssUnnkU6HSPmhmZ23,,,performing-arts,,,2025-07-21 17:19:20.698065+00,2025-07-21 17:19:20.698065+00
d480eabd-f375-405e-930e-4572cd9d3bf5,The Devil Wears Prada,Sourced from predicthq.com,2025-08-20 18:30:00+00,2025-08-20 18:30:00+00,Near London Waterloo,,0101000020E610000064CC5D4BC807BDBF0E4FAF9465C04940,predicthq,CfkvdtADVdKTxhwdHb,,,performing-arts,,,2025-07-21 17:19:04.824163+00,2025-07-21 17:19:04.824163+00
d49aaa55-dcee-44a2-ace9-f545981084c0,Reggae Got Soul - A Night for Andy Boyd,Sourced from predicthq.com - Reggae Got Soul - Fundraiser for MAP (Medical Aid for Palestinians) - High-Grade Reggae & Soul,2025-08-29 19:00:00+00,2025-08-29 19:00:00+00,Near Edinburgh Waverley,,0101000020E6100000C4B12E6EA38109C060E5D022DBF94B40,predicthq,4bsu8NK7F5cANMPAm3,,,community,,,2025-08-03 12:00:24.915784+00,2025-08-03 12:00:24.915784+00
d4ad4ca8-d09e-4b39-9ded-d17f602c698b,Sunday Sounds,"Sourced from predicthq.com - Live music, in a bar, Sunday afternoons - what could be better?",2025-08-03 13:00:00+00,2025-08-03 15:00:00+00,Near Reading,,0101000020E61000002C6519E25817EFBF423EE8D9ACBA4940,predicthq,EZY2spqqnm4Pftnc69,,,community,,,2025-08-03 11:59:48.602019+00,2025-08-03 11:59:48.602019+00
d4e6134e-5f5a-4d22-b703-8851a818a4b4,A Role to Die For,Sourced from predicthq.com,2025-08-20 18:30:00+00,2025-08-20 18:30:00+00,Near London Waterloo,,0101000020E610000064CC5D4BC807BDBF0E4FAF9465C04940,predicthq,7AUkBkwih9QQ2FL2fU,,,performing-arts,,,2025-07-21 17:19:04.168306+00,2025-07-21 17:19:04.168306+00
d5053685-3e90-487f-833b-fa9203489fbe,"Bath Marathon (50km, Marathon, Half, 10km, 5km & Colourburst Runs)",Sourced from predicthq.com,2025-08-16 23:00:00+00,2025-08-17 22:59:59+00,Near Bath Spa,,0101000020E610000098DD938785DA02C00E4FAF9465B04940,predicthq,F8wbXuXWeXZnUxro9H,,,sports,,,2025-07-21 17:19:33.724648+00,2025-07-21 17:19:33.724648+00
d50c2309-ee09-466b-80bf-f5815d8870bd,Mercury Rev and Sean O'hagan,Sourced from predicthq.com,2025-08-27 18:30:00+00,2025-08-27 18:30:00+00,Near Leeds,,0101000020E6100000D3BCE3141DC9F8BF3D9B559FABE54A40,predicthq,4R7su7g8y7vGgDenjQ,,,concerts,,,2025-08-03 12:00:57.392386+00,2025-08-03 12:00:57.392386+00
d512d5cc-a8a1-4116-b3cc-4fe784ea1ca3,Optimise Youth Conference 2025,"Sourced from predicthq.com - A 3-day youth encounter exploring the power of light in a dark world. Worship, Word, Fire, and Transformation await.",2025-08-15 18:00:00+00,2025-08-15 20:00:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,ELhsTej7CiNNwhvkmh,,,conferences,,,2025-07-21 17:20:13.753609+00,2025-07-21 17:20:13.753609+00
d5308e2a-c877-4c18-873b-25e745d23060,Boho & Grind Presents MISTA BIBS (part 2),"Sourced from predicthq.com - Get ready for round two of Boho & Grind Presents MISTA BIBS - it's gonna be a vibe with good music, good vibes, and good times!",2025-08-22 21:00:00+00,2025-08-23 03:00:00+00,Near Cardiff Central,,0101000020E610000074B515FBCB6E09C076E09C11A5BD4940,predicthq,EkJKhini6EEodoFhp4,,,performing-arts,,,2025-08-03 11:59:59.557976+00,2025-08-03 11:59:59.557976+00
d53ad151-232c-4c50-bd7c-9b746ddf4a08,Brighton Seafront Food Festival,"Beachfront celebration of local seafood, international cuisine, and craft beverages",2025-10-04 11:00:00+00,2025-10-06 20:00:00+00,Brighton Beach,"Madeira Drive, Brighton BN2 1TB",0101000020E6100000F0A7C64B3789C1BFC66D3480B7684940,eventbrite,demo-041,https://example.com/seafront-food,https://picsum.photos/seed/seafront/800/600,Food & Drink,0.00,0.00,2025-09-30 17:29:04.922875+00,2025-09-30 17:29:04.922875+00
d5bbcc6c-0b54-4a56-af8f-c1f48081d438,Liverpool Business Event - Expression of Interest,Sourced from predicthq.com - Learn about employment law and health & safety at our Seminar.,2025-08-27 08:30:00+00,2025-08-27 12:00:00+00,Near Liverpool Lime Street,,0101000020E6100000705F07CE19D107C0234A7B832FB44A40,predicthq,FLu8CsJHdAccDZbMtr,,,conferences,,,2025-08-03 12:00:41.035668+00,2025-08-03 12:00:41.035668+00
d5dbd632-1855-4788-b2ab-4983ef08c94c,A LATE SUMMER FETE,"Sourced from predicthq.com - Close your eyes and imagine a fete. Yep, that's the one. Sponge socks, bunting, baking, folk music + Celebrating 10 years of Sadler's Yard.",2025-08-31 10:00:00+00,2025-08-31 15:00:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,CnozJwNVgtj22fgoRG,,,festivals,,,2025-08-03 12:00:36.793151+00,2025-08-03 12:00:36.793151+00
d5e41cee-3f31-4c66-b2a2-48b621c39459,Summer 2025 in the Hive - Design and Print (14+),Sourced from predicthq.com - Our weekly 3D Design & Print Workshop is the perfect place to start. You'll learn the basics of 3D design software using TinkerCAD.,2025-08-04 14:00:00+00,2025-08-04 16:00:00+00,Near Darlington,,0101000020E6100000D3BCE3141DC9F8BF6D567DAEB6424B40,predicthq,FVo2VewCCRKJvqqfXF,,,conferences,,,2025-08-03 12:00:17.941597+00,2025-08-03 12:00:17.941597+00
d60e7358-d3bd-4e8b-8a7b-e0e9108f9e57,International Symposium on Economic Crime,Sourced from predicthq.com,2025-08-31 08:00:00+00,2025-09-07 17:00:00+00,Near Cambridge,,0101000020E6100000F0A7C64B3789C13F0D71AC8BDB184A40,predicthq,4MocGtaeYwVCV8REuR,,,conferences,,,2025-08-03 12:01:04.032851+00,2025-08-03 12:01:04.032851+00
d6636442-b599-4d79-9558-bfaa96ed47f2,"The Lion, the Witch and the Wardrobe",Sourced from predicthq.com,2025-08-20 18:00:00+00,2025-08-20 18:00:00+00,Near London Waterloo,,0101000020E610000064CC5D4BC807BDBF0E4FAF9465C04940,predicthq,3SqsGpfk8WbegPGZ7N,,,performing-arts,,,2025-07-21 17:19:05.80783+00,2025-07-21 17:19:05.80783+00
d6a7ab15-eb05-4933-8351-5c0acdd205f7,Mamma Mia,Sourced from predicthq.com,2025-09-02 18:30:00+00,2025-09-02 18:30:00+00,Near London Waterloo,,0101000020E610000064CC5D4BC807BDBF0E4FAF9465C04940,predicthq,HYbbvfAeANjprTAtTh,,,performing-arts,,,2025-08-03 11:59:27.078503+00,2025-08-03 11:59:27.078503+00
d6ae77d5-d2cd-4f0d-abe4-711be77eb40d,Louby Lou Storytelling - Jack & The Beanstalk  at Kymin Gardens - 1.30pm,Sourced from predicthq.com - Louby Lou present Jack & The Beanstalk The Kymin Gardens!,2025-08-08 12:30:00+00,2025-08-08 13:30:00+00,Near Cardiff Central,,0101000020E610000074B515FBCB6E09C076E09C11A5BD4940,predicthq,8VG5SctTYZ3qVGg8PQ,,,performing-arts,,,2025-07-21 17:19:40.531324+00,2025-07-21 17:19:40.531324+00
d6fff11e-bf1e-4f92-833c-3b96e58df28d,The Jungle Giants,Sourced from predicthq.com,2025-08-08 18:30:00+00,2025-08-08 18:30:00+00,Near Liverpool Lime Street,,0101000020E6100000705F07CE19D107C0234A7B832FB44A40,predicthq,8ATGbhT9KdRvBxA3Db,,,concerts,,,2025-07-21 17:20:17.185661+00,2025-07-21 17:20:17.185661+00
d701f414-83f3-4962-8780-6edef62e749d,Circus Brazil - Weymouth,Sourced from predicthq.com - Step Into the World of Circus Brazil — Where Fearless Feats Meet Brazilian Flair,2025-08-30 14:00:00+00,2025-08-30 14:00:00+00,Near Weymouth,,0101000020E6100000F7065F984C9503C03BDF4F8D974E4940,predicthq,8PJft49GLLDMvXq26Q,,,performing-arts,,,2025-08-03 11:59:45.598475+00,2025-08-03 11:59:45.598475+00
d70566f5-ce24-403c-908a-ca102cfa599f,Doncaster RLFC vs Featherstone Rovers,Sourced from predicthq.com,2025-08-17 14:00:00+00,2025-08-17 14:00:00+00,Near Doncaster,,0101000020E61000002063EE5A423EF2BFA52C431CEBC24A40,predicthq,Cf3eya5jQMbDrVn7qC,,,sports,,,2025-07-21 17:19:48.6507+00,2025-07-21 17:19:48.6507+00
d79c861f-5350-42f6-af51-6891c800a14f,Drowning Pool,,2025-11-20 19:00:00+00,,O2 Academy Islington,"Angel Central, London",0101000020E61000002B155454FD4ABBBFE8DCED7A69C44940,ticketmaster,tm-G5dzZbESK7--Z,https://ticketmaster-uk.tm7559.net/c/6709060/431519/7559?u=https%3A%2F%2Fwww.ticketmaster.co.uk%2Fdrowning-pool-london-20-11-2025%2Fevent%2F3E00627CD3121840&utm_medium=affiliate,https://s1.ticketm.net/dam/a/2aa/c1d332a3-888e-4b7e-bcac-5a4a035a82aa_RECOMENDATION_16_9.jpg,,,,2025-11-20 17:09:12.649507+00,2025-11-20 17:09:12.649507+00
d7b56084-6344-4678-9e37-e8e016e79a9e,West Northamptonshire - Summer Holidays,Sourced from predicthq.com,2025-07-23 00:00:00+00,2025-08-31 23:59:59+00,Near Rugby,,0101000020E6100000933A014D840DF4BF4850FC18732F4A40,predicthq,DZZARzstv7Kjf8ZR24,,,school-holidays,,,2025-07-21 17:20:09.170751+00,2025-07-21 17:20:09.170751+00
d7dc5e50-fd49-4d58-a7ed-c3273d270eda,Summer 2025 in the Hive - Design and Print (8+),Sourced from predicthq.com - Our weekly 3D Design & Print Workshop is the perfect place to start. You'll learn the basics of 3D design software using TinkerCAD.,2025-07-26 09:00:00+00,2025-07-26 10:30:00+00,Near Darlington,,0101000020E6100000D3BCE3141DC9F8BF6D567DAEB6424B40,predicthq,GEh8T3LSJZSGbEX2Yn,,,conferences,,,2025-07-21 17:19:55.01959+00,2025-07-21 17:19:55.01959+00
d7dd65f5-3c89-461f-a534-3a3cba050236,"Keep Flying, Makeout, and Misery Kids",Sourced from predicthq.com,2025-08-19 18:00:00+00,2025-08-19 18:00:00+00,Near Birmingham New Street,,0101000020E61000003108AC1C5A64FEBFB003E78C283D4A40,predicthq,4VzWgtKHxB4sdeGDox,,,concerts,,,2025-07-21 17:20:04.22528+00,2025-07-21 17:20:04.22528+00
d7e7eb3a-6685-4511-a361-c86b2e799585,Fog Bandits + Awful Eyes + Modern Ruin + Diva Down,Sourced from predicthq.com,2025-08-15 18:30:00+00,2025-08-15 18:30:00+00,Near Glasgow Central,,0101000020E6100000F31FD26F5F0711C0A089B0E1E9ED4B40,predicthq,DNnXLKrqUZP6W43Lsd,,,community,,,2025-07-21 17:20:23.536279+00,2025-07-21 17:20:23.536279+00
d8170cfd-2da0-496a-8d6e-a392c02ba4e0,"Project Pitchfork, Auger, BLACKBOOK, and 12 others",Sourced from predicthq.com,2025-08-14 23:00:00+00,2025-08-16 22:59:59+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,FNvCAGVcyN5r5t2Kt3,,,festivals,,,2025-07-21 17:20:14.275973+00,2025-07-21 17:20:14.275973+00
d861b423-c2dc-405f-8eb9-f542d8318815,Aloft's Rodeo Roadshow Evening,"Sourced from predicthq.com - Aloft’s Rodeo Roadshow Evening was a vibrant and unforgettable night, bringing a touch of the Wild West to the heart of the city.",2025-08-30 17:00:00+00,2025-08-30 22:30:00+00,Near Liverpool Lime Street,,0101000020E6100000705F07CE19D107C0234A7B832FB44A40,predicthq,FbJcCuWV5eUo8RtNw8,,,concerts,,,2025-08-03 12:00:40.385464+00,2025-08-03 12:00:40.385464+00
d864401a-1b00-4457-bb85-7086726a371b,A Little Night Jazz,Sourced from predicthq.com - Experience the glow of vintage jazz with Latin rhythms and soul with velvet vocals from Isobel. Be prepared for an intimate night of music,2025-08-10 16:30:00+00,2025-08-10 16:30:00+00,Near Woking,,0101000020E6100000F931E6AE25E4E1BFB84082E2C7A84940,predicthq,BNUuT9s87wg4dwbzaG,,,concerts,,,2025-07-21 17:19:13.170246+00,2025-07-21 17:19:13.170246+00
d89107cb-333d-4404-85ef-40cd900b220e,Casablanca - the Gin Joint Cut,Sourced from predicthq.com,2025-08-17 15:45:00+00,2025-08-17 15:45:00+00,Near Glasgow Central,,0101000020E6100000F31FD26F5F0711C0A089B0E1E9ED4B40,predicthq,GyHvZ5sCJNPEEJoCey,,,performing-arts,,,2025-07-21 17:20:22.811596+00,2025-07-21 17:20:22.811596+00
d898d8ca-6c54-4b0f-a155-cd596c4a724a,Wimbledon Championships,The world's oldest and most prestigious tennis tournament,2025-06-30 11:00:00+00,2025-07-13 20:00:00+00,All England Club,"Church Road, Wimbledon, London SW19 5AE",0101000020E610000042CF66D5E76ACBBFF2B0506B9AB74940,ticketmaster,demo-080,https://example.com/wimbledon,https://picsum.photos/seed/wimbledon/800/600,Sports,75.00,450.00,2025-09-30 17:29:04.922875+00,2025-09-30 17:29:04.922875+00
d89f2781-40f2-4373-87c7-87cec1f61d9b,Reverend and the Makers,,2025-11-20 19:00:00+00,,Blackwood Miners Institute,"High Street, Caerphilly",0101000020E610000052448655BC9109C011381268B0D54940,ticketmaster,tm-1AdjZbgGkUcczbz,https://ticketmaster-uk.tm7559.net/c/6709060/431519/7559?u=https%3A%2F%2Fwww.ticketmaster.co.uk%2Freverend-and-the-makers-caerphilly-20-11-2025%2Fevent%2F3700635DADB78638&utm_medium=affiliate,https://s1.ticketm.net/dam/a/8b7/03be719b-a4f2-4319-ada8-05a9856938b7_RETINA_PORTRAIT_16_9.jpg,,,,2025-11-20 17:09:12.649507+00,2025-11-20 17:09:12.649507+00
d8b151dd-329b-4a09-9a74-5955ca04dbc7,YORK ZINE FEST SUMMER 2025,Sourced from predicthq.com - DAY TIME FREE:  40 STALLS OF ZINE MAKERS/ silliness/workshops EVENING: COWTOWN & FRIENDS PLUS DJs til late DECKSYS MIDNIGHT STUNNAHS £5 OTD,2025-08-02 11:00:00+00,2025-08-02 22:30:00+00,Near York,,0101000020E6100000B0726891ED7CF1BF265305A392FA4A40,predicthq,FjmpoUqiFvpZuyUF2o,,,festivals,,,2025-07-21 17:19:51.916418+00,2025-07-21 17:19:51.916418+00
d8de0577-b64d-4895-8514-29668d3eb3ed,Circus Extreme - Poole,Sourced from predicthq.com - IT'S BACK & IT'S BIGGER & BETTER THAN EVER!!! THE 'WORLD'S MOST EXCITING CIRCUS IS BACK' FOR 2025!!!,2025-07-26 13:00:00+00,2025-07-26 13:00:00+00,Near Bournemouth,,0101000020E6100000E561A1D634EFFDBFBE9F1A2FDD5C4940,predicthq,5PUPcoURRJJ7gKX46o,,,performing-arts,,,2025-07-21 17:19:24.541872+00,2025-07-21 17:19:24.541872+00
d8ec0532-457b-4b5a-86ae-c275c09463ca,Water Damage and smote,Sourced from predicthq.com,2025-09-02 18:30:00+00,2025-09-02 18:30:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,5uoCxv9wb8CNwFoxQV,,,concerts,,,2025-08-03 12:00:36.043135+00,2025-08-03 12:00:36.043135+00
d93dd339-32fa-4f6e-9a31-d25db788149d,"Kassie Krut, Bathing Suits, and Leifert",Sourced from predicthq.com,2025-08-29 18:30:00+00,2025-08-29 18:30:00+00,Near Leeds,,0101000020E6100000D3BCE3141DC9F8BF3D9B559FABE54A40,predicthq,FG3MGBcAypiog3MRQj,,,concerts,,,2025-08-03 12:00:56.735444+00,2025-08-03 12:00:56.735444+00
d941ac42-2c28-43b5-9ee6-3283ab03da14,FA Cup - Extra Preliminary Round - Bourne Town vs Harrowby United,Sourced from predicthq.com,2025-08-02 14:00:00+00,2025-08-02 14:00:00+00,Near Grantham,,0101000020E6100000508D976E1283E4BF5BB1BFEC9E744A40,predicthq,AcvWE3Gqo2hiNbD5my,,,sports,,,2025-07-21 17:19:46.754355+00,2025-07-21 17:19:46.754355+00
d94be40d-08a4-49f1-b2f8-6ace6ada558c,Open Mic Night,Sourced from predicthq.com - Welcome to Open Mic Night at Beaufort's Pub located at Best Western Plough and Harrow Hotel!,2025-08-15 19:00:00+00,2025-08-15 22:00:00+00,Near Birmingham New Street,,0101000020E61000003108AC1C5A64FEBFB003E78C283D4A40,predicthq,9f6dSx47mJKqqZ5ot9,,,performing-arts,,,2025-07-21 17:20:05.452502+00,2025-07-21 17:20:05.452502+00
d9518d14-3ca5-4b7b-ad66-4c5b4519718f,International Coworking Day at Society1,Sourced from predicthq.com,2025-08-08 09:00:00+00,2025-08-08 11:00:00+00,Near Preston,,0101000020E610000012A5BDC117A605C0F0164850FCE04A40,predicthq,CvQ867ichh2WKEPcfJ,,,expos,,,2025-08-03 12:00:43.82235+00,2025-08-03 12:00:43.82235+00
d9558904-2295-4bba-9e4a-58e895d1873b,"Maiden Scotland at The Brickyard, Carlisle",Sourced from predicthq.com - Maiden Scotland are one of Europe’s longest running and established tributes to British Heavy Metal legends Iron Maiden.,2025-08-09 18:30:00+00,2025-08-09 22:00:00+00,Near Carlisle,,0101000020E61000004CA60A46257507C07DD0B359F5714B40,predicthq,4opghniBBPdFRCWHhJ,,,community,,,2025-08-03 12:00:45.348104+00,2025-08-03 12:00:45.348104+00
d9619606-f22f-4cd6-83ee-6f90ea49e499,Big Girls Don't Cry,Sourced from predicthq.com,2025-08-29 18:00:00+00,2025-08-29 18:00:00+00,Near Bath Spa,,0101000020E610000098DD938785DA02C00E4FAF9465B04940,predicthq,AKsQ6nSAVbdULPXDfG,,,concerts,,,2025-08-03 11:59:52.74078+00,2025-08-03 11:59:52.74078+00
d9727bf0-3e54-4ee0-9325-1467039bbc69,Gloucestershire Women V Yorkshire (Metro Bank One Day Cup T2),Sourced from predicthq.com,2025-08-16 09:30:00+00,2025-08-16 09:30:00+00,Near Bristol Temple Meads,,0101000020E61000002CD49AE61DA704C01A51DA1B7CB94940,predicthq,CHZ5mXoK5mF6ypgkkY,,,sports,,,2025-07-21 17:19:36.733919+00,2025-07-21 17:19:36.733919+00
d982107e-73c9-4546-9623-225fd5af61b8,Jack Garratt,Sourced from predicthq.com,2025-08-20 18:00:00+00,2025-08-20 18:00:00+00,Near Liverpool Lime Street,,0101000020E6100000705F07CE19D107C0234A7B832FB44A40,predicthq,H7jT6QNYj6sQKv6GDu,,,concerts,,,2025-07-21 17:20:15.312174+00,2025-07-21 17:20:15.312174+00
d9d19be0-0f1b-4483-bfc3-475396aa9fed,Chelsea Flower Show,RHS's prestigious annual garden show with stunning displays and expert talks,2025-05-20 08:00:00+00,2025-05-24 20:00:00+00,Royal Hospital Chelsea,"Royal Hospital Road, London SW3 4SR",0101000020E61000007F6ABC749318C4BF3C4ED1915CBE4940,ticketmaster,demo-076,https://example.com/chelsea-flower,https://picsum.photos/seed/chelsea/800/600,Arts & Culture,45.00,95.00,2025-09-30 17:29:04.922875+00,2025-09-30 17:29:04.922875+00
